t,M1L,M2L,M3L,M4L,M1R,M2R,M3R,M4R
2.603999999999999915e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.608000000000000185e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.612000000000000099e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.616000000000000014e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.619999999999999929e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.624000000000000199e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.628000000000000114e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.632000000000000028e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.635999999999999943e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.640000000000000213e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.644000000000000128e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.648000000000000043e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.651999999999999957e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.656000000000000227e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.660000000000000142e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.664000000000000057e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.667999999999999972e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.671999999999999886e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.676000000000000156e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.680000000000000071e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.683999999999999986e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.687999999999999901e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.692000000000000171e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.696000000000000085e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.700000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.703999999999999915e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.708000000000000185e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.712000000000000099e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.716000000000000014e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170693395e-01,9.073922748151440620e-01,-3.048061897980747226e-01,0.000000000000000000e+00
2.719999999999999929e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.724000000000000199e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.728000000000000114e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.732000000000000028e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.735999999999999943e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.740000000000000213e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.744000000000000128e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.748000000000000043e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.751999999999999957e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.756000000000000227e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.760000000000000142e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.764000000000000057e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.767999999999999972e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.771999999999999886e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.776000000000000156e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.780000000000000071e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.783999999999999986e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.787999999999999901e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.792000000000000171e+01,-5.002704419117419699e-01,9.505512965856435237e-01,-4.502808546739015538e-01,0.000000000000000000e+00,-6.025860850170687844e-01,9.073922748151432849e-01,-3.048061897980744450e-01,0.000000000000000000e+00
2.796000000000000085e+01,-5.002704419117416368e-01,9.505512965856430796e-01,-4.502808546739013873e-01,0.000000000000000000e+00,-6.025860850170688954e-01,9.073922748151432849e-01,-3.048061897980743895e-01,0.000000000000000000e+00
2.800000000000000000e+01,-5.002704419117423029e-01,9.505512965856444119e-01,-4.502808546739020534e-01,0.000000000000000000e+00,-6.025860850170694505e-01,9.073922748151441731e-01,-3.048061897980747781e-01,0.000000000000000000e+00
2.803999999999999915e+01,-4.999446994888017692e-01,9.505843212616356119e-01,-4.506396217728338427e-01,0.000000000000000000e+00,-6.023540420632769177e-01,9.075980822016946892e-01,-3.052440401384178270e-01,0.000000000000000000e+00
2.808000000000000185e+01,-4.996096649240843734e-01,9.506177878259413072e-01,-4.510081229018569338e-01,0.000000000000000000e+00,-6.021152562058813551e-01,9.078090818988875377e-01,-3.056938256930062381e-01,0.000000000000000000e+00
2.812000000000000099e+01,-4.992649353378635357e-01,9.506516946051117856e-01,-4.513867592672482498e-01,0.000000000000000000e+00,-6.018694300753988369e-01,9.080254710564561460e-01,-3.061560409810572536e-01,0.000000000000000000e+00
2.816000000000000014e+01,-4.989100844754809638e-01,9.506860386304281096e-01,-4.517759541549471458e-01,0.000000000000000000e+00,-6.016162487680785098e-01,9.082474566701571606e-01,-3.066312079020786507e-01,0.000000000000000000e+00
2.819999999999999929e+01,-4.985446612518569798e-01,9.507208154330397676e-01,-4.521761541811827878e-01,0.000000000000000000e+00,-6.013553787253067551e-01,9.084752560304922842e-01,-3.071198773051854736e-01,0.000000000000000000e+00
2.824000000000000199e+01,-4.981681882791926808e-01,9.507560188056511929e-01,-4.525878305264585122e-01,0.000000000000000000e+00,-6.010864665928303818e-01,9.087090971354003788e-01,-3.076226305425699969e-01,0.000000000000000000e+00
2.828000000000000114e+01,-4.977801603765403815e-01,9.507916405280764094e-01,-4.530114801515360279e-01,0.000000000000000000e+00,-6.008091380582432084e-01,9.089492190641149660e-01,-3.081400810058717576e-01,0.000000000000000000e+00
2.832000000000000028e+01,-4.973800430598181443e-01,9.508276700537723336e-01,-4.534476269939541893e-01,0.000000000000000000e+00,-6.005229966650500462e-01,9.091958723091394523e-01,-3.086728756440894061e-01,0.000000000000000000e+00
2.835999999999999943e+01,-4.969672710107311819e-01,9.508640941542239045e-01,-4.538968231434927225e-01,0.000000000000000000e+00,-6.002276226014869875e-01,9.094493190630438262e-01,-3.092216964615568386e-01,0.000000000000000000e+00
2.840000000000000213e+01,-4.965412465229313010e-01,9.509008965177804251e-01,-4.543596499948491241e-01,0.000000000000000000e+00,-5.999225714621441163e-01,9.097098334565443256e-01,-3.097872619944002648e-01,0.000000000000000000e+00
2.844000000000000128e+01,-4.961013379236220988e-01,9.509380572992817138e-01,-4.548367193756596150e-01,0.000000000000000000e+00,-5.996073729802735564e-01,9.099777017440224824e-01,-3.103703287637488706e-01,0.000000000000000000e+00
2.848000000000000043e+01,-4.956468779686696857e-01,9.509755526165019068e-01,-4.553286746478322211e-01,0.000000000000000000e+00,-5.992815297285152276e-01,9.102532224323587329e-01,-3.109716927038435053e-01,0.000000000000000000e+00
2.851999999999999957e+01,-4.951771622091358793e-01,9.510133539891336696e-01,-4.558361917799977903e-01,0.000000000000000000e+00,-5.989445157855917135e-01,9.105367063486269341e-01,-3.115921905630351652e-01,0.000000000000000000e+00
2.856000000000000227e+01,-4.946914473269856116e-01,9.510514277156832952e-01,-4.563599803886976836e-01,0.000000000000000000e+00,-5.985957753663502245e-01,9.108284766418592859e-01,-3.122327012755090059e-01,0.000000000000000000e+00
2.860000000000000142e+01,-4.941889494375527603e-01,9.510897341832897922e-01,-4.569007847457370319e-01,0.000000000000000000e+00,-5.982347214123401313e-01,9.111288687137437670e-01,-3.128941473014036356e-01,0.000000000000000000e+00
2.864000000000000057e+01,-4.936688423561711447e-01,9.511282271050951476e-01,-4.574593847489240028e-01,0.000000000000000000e+00,-5.978607341399015951e-01,9.114382300727135178e-01,-3.135774959328118672e-01,0.000000000000000000e+00
2.867999999999999972e+01,-4.931302558261881352e-01,9.511668526793828349e-01,-4.580365968531946996e-01,0.000000000000000000e+00,-5.974731595425417652e-01,9.117569201055002459e-01,-3.142837605629585362e-01,0.000000000000000000e+00
2.871999999999999886e+01,-4.925722737053754297e-01,9.512055486642566615e-01,-4.586332749588812319e-01,0.000000000000000000e+00,-5.970713078441520771e-01,9.120853097598139447e-01,-3.150140019156618676e-01,0.000000000000000000e+00
2.876000000000000156e+01,-4.919939321075426641e-01,9.512442433611726367e-01,-4.592503112536299725e-01,0.000000000000000000e+00,-5.966544518993789348e-01,9.124237811313280488e-01,-3.157693292319491141e-01,0.000000000000000000e+00
2.880000000000000071e+01,-4.913942174959459730e-01,9.512828545001559277e-01,-4.598886370042099547e-01,0.000000000000000000e+00,-5.962218255372275788e-01,9.127727269477170502e-01,-3.165509014104895269e-01,0.000000000000000000e+00
2.883999999999999986e+01,-4.907720647248366985e-01,9.513212880189887422e-01,-4.605492232941520436e-01,0.000000000000000000e+00,-5.957726218437242593e-01,9.131325499419828962e-01,-3.173599280982585813e-01,0.000000000000000000e+00
2.887999999999999901e+01,-4.901263550252640266e-01,9.513594367281229536e-01,-4.612330817028589269e-01,0.000000000000000000e+00,-5.953059913792022595e-01,9.135036621067995632e-01,-3.181976707275972482e-01,0.000000000000000000e+00
